vehicleid,serialnumber,bikelotid,lastmaintenanceon,lockid,position
1462,1462000,6,2019-09-30 18:57:59.000000,1050,"(51.2155,4.42551)"
1463,1463000,6,2020-01-14 15:33:04.000000,,"(51.2099,4.42248)"
1464,1464000,6,2019-11-16 18:34:02.000000,,"(51.211,4.39035)"
1465,1465000,6,2020-04-12 16:28:32.000000,3350,"(51.2019,4.39835)"
1466,1466000,6,2019-09-21 09:40:32.000000,4552,"(51.2205,4.4692)"
1467,1467000,6,2019-12-22 08:26:18.000000,,"(51.2058,4.41837)"
1468,1468000,6,2023-09-02 15:20:06.000000,4536,"(51.2192,4.46007)"
1469,1469000,6,2019-11-02 21:34:38.000000,,"(51.1984,4.4022)"
1470,1470000,6,2020-02-17 07:40:09.000000,,"(51.2078,4.39439)"
1471,1471000,6,2020-01-27 02:55:05.000000,,"(51.2103,4.39686)"
1472,1472000,6,2019-11-30 03:35:55.000000,,"(51.2141,4.39792)"
1473,1473000,6,2023-09-12 18:55:26.000000,1079,"(51.2155,4.42551)"
1474,1474000,6,2019-12-12 01:17:41.000000,,"(51.2018,4.40607)"
1475,1475000,6,2020-12-05 03:48:49.000000,2971,"(51.2291,4.42473)"
1476,1476000,6,2020-07-13 03:24:31.000000,,"(51.2195,4.41169)"
1477,1477000,6,2019-09-30 09:02:36.000000,693,"(51.2237,4.40297)"
1478,1478000,6,2019-12-14 05:07:38.000000,,"(51.2281,4.409)"
1479,1479000,6,2020-10-05 00:03:08.000000,,"(51.2171,4.40888)"
1480,1480000,6,2023-09-05 07:19:51.000000,396,"(51.2334,4.38254)"
1481,1481000,6,2022-03-23 07:06:52.000000,,"(51.2187,4.40066)"
1482,1482000,6,2019-09-21 11:42:25.000000,,"(51.219,4.40405)"
1483,1483000,6,2020-10-20 08:55:21.000000,,"(51.228,4.41899)"
1484,1484000,6,2021-01-13 02:59:24.000000,,"(51.2153,4.41198)"
1485,1485000,6,2019-11-21 23:58:23.000000,,"(51.226,4.42343)"
1486,1486000,6,2020-01-27 02:55:56.000000,,"(51.2103,4.39686)"
1487,1487000,6,2019-10-19 18:52:34.000000,,"(51.2069,4.43013)"
1488,1488000,6,2019-11-15 00:50:36.000000,,"(51.209,4.43266)"
1489,1489000,6,2019-11-30 10:08:20.000000,,"(51.2241,4.43214)"
1490,1490000,6,2022-08-22 02:16:34.000000,,"(51.2058,4.41837)"
1491,1491000,6,2019-09-21 08:16:08.000000,3682,"(51.2564,4.44715)"
1492,1492000,6,2019-11-03 07:19:40.000000,,"(51.2099,4.42248)"
1493,1493000,6,2019-10-04 01:40:26.000000,1429,"(51.1984,4.4022)"
1494,1494000,6,2019-11-16 13:25:17.000000,,"(51.2276,4.43921)"
1495,1495000,6,2019-10-22 09:44:33.000000,2072,"(51.2092,4.40293)"
1496,1496000,6,2019-12-11 22:33:30.000000,,"(51.1999,4.41879)"
1497,1497000,6,2019-10-02 19:41:58.000000,,"(51.211,4.40724)"
1498,1498000,6,2021-07-30 04:23:34.000000,,"(51.2125,4.40924)"
1499,1499000,6,2020-01-27 09:10:38.000000,,"(51.2251,4.41206)"
1500,1500000,6,2020-01-23 10:43:46.000000,,"(51.2099,4.39098)"
1501,1501000,6,2020-03-03 15:35:51.000000,,"(51.2078,4.39439)"
1502,1502000,6,2020-05-23 10:11:50.000000,,"(51.2058,4.41837)"
1503,1503000,6,2019-12-27 08:43:29.000000,,"(51.2078,4.39439)"
1504,1504000,6,2019-12-21 08:13:57.000000,,"(51.2177,4.42075)"
1505,1505000,6,2020-02-14 05:11:21.000000,,"(51.2216,4.40268)"
1506,1506000,6,2019-10-11 06:58:07.000000,,"(51.2023,4.41208)"
1507,1507000,6,2020-01-31 22:28:49.000000,,"(51.2297,4.40572)"
1508,1508000,6,2023-09-12 21:58:53.000000,1458,"(51.2058,4.39879)"
1509,1509000,6,2021-07-21 15:14:42.000000,,"(51.2182,4.41238)"
1510,1510000,6,2019-12-27 01:35:10.000000,,"(51.2187,4.40066)"
1511,1511000,6,2020-07-29 01:59:16.000000,,"(51.2153,4.41198)"
1512,1512000,6,2019-09-22 01:32:48.000000,,"(51.2299,4.43167)"
1513,1513000,6,2021-10-08 03:55:28.000000,,"(51.2104,4.38767)"
1514,1514000,6,2019-11-18 06:25:56.000000,,"(51.2047,4.39625)"
1515,1515000,6,2019-10-25 09:22:25.000000,,"(51.2216,4.4005)"
1516,1516000,6,2021-08-19 06:52:55.000000,,"(51.2276,4.43921)"
1517,1517000,6,2019-10-13 22:56:04.000000,,"(51.2054,4.41352)"
1518,1518000,6,2019-12-10 14:12:12.000000,,"(51.2311,4.41267)"
1519,1519000,6,2023-09-14 23:25:27.000000,4751,"(51.2095,4.45816)"
1520,1520000,6,2021-03-14 13:05:18.000000,5635,"(51.1836,4.39404)"
1521,1521000,6,2019-10-04 03:17:56.000000,,"(51.2012,4.40224)"
1522,1522000,6,2019-11-09 06:15:13.000000,,"(51.206,4.39297)"
1523,1523000,6,2019-12-01 20:51:53.000000,,"(51.2104,4.38767)"
1524,1524000,6,2021-06-10 02:55:34.000000,,"(51.2182,4.41238)"
1525,1525000,6,2023-09-06 00:13:39.000000,1440,"(51.1984,4.4022)"
1526,1526000,6,2019-11-01 19:08:54.000000,,"(51.2047,4.39625)"
1527,1527000,6,2019-09-28 17:54:29.000000,,"(51.2058,4.41837)"
1528,1528000,6,2019-11-28 07:14:54.000000,,"(51.1931,4.408)"
1529,1529000,6,2019-12-13 19:31:18.000000,,"(51.2217,4.42071)"
1530,1530000,6,2020-02-08 03:06:58.000000,,"(51.2032,4.42845)"
1531,1531000,6,2019-12-10 19:55:44.000000,,"(51.1999,4.41879)"
1532,1532000,6,2019-10-09 14:36:21.000000,,"(51.2008,4.39808)"
1533,1533000,6,2019-12-06 16:40:15.000000,,"(51.2134,4.41328)"
1534,1534000,6,2019-12-08 01:20:14.000000,,"(51.2195,4.41169)"
1535,1535000,6,2020-01-20 07:43:43.000000,,"(51.2158,4.40314)"
1536,1536000,6,2023-07-03 01:46:43.000000,,"(51.2281,4.409)"
1537,1537000,6,2019-11-20 14:37:57.000000,,"(51.2221,4.40467)"
1538,1538000,6,2019-09-23 18:46:10.000000,,"(51.2182,4.41238)"
1539,1539000,6,2019-10-08 23:34:02.000000,,"(51.2134,4.41328)"
1540,1540000,6,2023-08-31 18:03:44.000000,6533,"(51.24,4.43371)"
1541,1541000,6,2019-10-03 13:12:27.000000,,"(51.2216,4.4005)"
1542,1542000,6,2020-01-07 06:26:59.000000,,"(51.2018,4.40607)"
1543,1543000,6,2023-09-13 09:23:59.000000,7037,"(51.2199,4.36992)"
1544,1544000,6,2019-10-30 08:03:02.000000,,"(51.2182,4.40617)"
1545,1545000,6,2023-07-19 05:13:27.000000,,"(51.2182,4.41238)"
1546,1546000,6,2020-02-28 14:39:47.000000,,"(51.1994,4.39013)"
1547,1547000,6,2019-09-21 08:16:56.000000,3684,"(51.2564,4.44715)"
1548,1548000,6,2019-11-24 11:40:38.000000,,"(51.2058,4.41837)"
1549,1549000,6,2021-12-13 09:19:33.000000,,"(51.2195,4.41169)"
1550,1550000,6,2020-03-18 09:34:38.000000,,"(51.2273,4.4307)"
1551,1551000,6,2019-10-06 02:39:43.000000,,"(51.2135,4.40496)"
1552,1552000,6,2020-05-22 22:25:50.000000,,"(51.2187,4.40066)"
1553,1553000,6,2021-03-23 17:51:03.000000,,"(51.2195,4.41169)"
1554,1554000,6,2019-11-12 14:09:28.000000,,"(51.2158,4.40314)"
1555,1555000,6,2020-11-17 15:46:02.000000,,"(51.2023,4.41208)"
1556,1556000,6,2019-10-02 14:10:43.000000,,"(51.2058,4.39879)"
1557,1557000,6,2020-11-28 04:12:39.000000,,"(51.2019,4.39835)"
1558,1558000,6,2019-10-14 18:43:52.000000,,"(51.2216,4.4005)"
1559,1559000,6,2021-07-16 00:34:39.000000,,"(51.219,4.40405)"
1560,1560000,6,2019-10-09 23:11:27.000000,,"(51.2077,4.39846)"
1561,1561000,6,2019-09-30 02:51:27.000000,114,"(51.2047,4.39625)"
1562,1562000,6,2023-09-11 17:24:48.000000,6605,"(51.2036,4.42548)"
1563,1563000,6,2020-04-28 00:42:45.000000,2774,"(51.2254,4.4184)"
1564,1564000,6,2020-08-16 16:30:51.000000,,"(51.219,4.40405)"
1565,1565000,6,2019-09-28 08:04:38.000000,,"(51.2311,4.41267)"
1566,1566000,6,2019-09-22 21:43:30.000000,,"(51.2276,4.43921)"
1567,1567000,6,2019-10-04 08:04:59.000000,,"(51.2272,4.42228)"
1568,1568000,6,2020-02-06 23:03:05.000000,,"(51.2046,4.41057)"
1569,1569000,6,2023-09-06 17:27:48.000000,4302,"(51.2263,4.45196)"
1570,1570000,6,2019-11-26 08:38:47.000000,,"(51.2077,4.39846)"
1571,1571000,6,2023-08-27 16:46:59.000000,6299,"(51.1906,4.38893)"
1572,1572000,6,2019-10-12 10:38:33.000000,,"(51.2241,4.43214)"
1573,1573000,6,2019-10-17 12:52:05.000000,,"(51.1999,4.41879)"
1574,1574000,6,2020-05-28 13:08:25.000000,,"(51.2281,4.409)"
1575,1575000,6,2020-03-20 18:04:59.000000,,"(51.2219,4.41289)"
1576,1576000,6,2022-06-07 02:19:36.000000,,"(51.219,4.40405)"
1577,1577000,6,2023-09-14 14:45:18.000000,3257,"(51.2313,4.421)"
1578,1578000,6,2019-09-29 16:39:41.000000,,"(51.2036,4.41518)"
1579,1579000,6,2020-01-05 21:41:26.000000,,"(51.2038,4.42077)"
1580,1580000,6,2022-11-11 00:30:30.000000,,"(51.2182,4.41238)"
1581,1581000,6,2019-10-08 10:07:37.000000,204,"(51.2099,4.42248)"
1582,1582000,6,2019-09-21 07:51:35.000000,3074,"(51.2318,4.42699)"
1583,1583000,6,2020-01-18 06:23:47.000000,,"(51.2224,4.43004)"
1584,1584000,6,2019-10-15 09:56:13.000000,,"(51.2243,4.39907)"
1585,1585000,6,2019-11-28 01:56:42.000000,,"(51.2058,4.41837)"
1586,1586000,6,2019-09-30 11:24:03.000000,2330,"(51.2142,4.4162)"
1587,1587000,6,2020-06-27 17:36:51.000000,,"(51.2047,4.39625)"
1588,1588000,6,2019-10-06 14:03:02.000000,,"(51.1968,4.40579)"
1589,1589000,6,2020-03-07 19:04:34.000000,,"(51.2165,4.39375)"
1590,1590000,6,2023-09-13 15:03:29.000000,2897,"(51.228,4.40221)"
1591,1591000,6,2019-09-21 04:19:53.000000,4617,"(51.2176,4.48212)"
1592,1592000,6,2023-09-07 18:46:10.000000,720,"(51.2125,4.40924)"
1593,1593000,6,2023-09-14 14:11:51.000000,7038,"(51.2199,4.36992)"
1594,1594000,6,2023-08-27 10:26:07.000000,6407,"(51.1888,4.45039)"
1595,1595000,6,2023-09-15 11:35:39.000000,2052,"(51.2088,4.40834)"
1596,1596000,6,2020-06-28 09:11:32.000000,,"(51.2237,4.40297)"
1597,1597000,6,2023-09-12 15:14:54.000000,4014,"(51.2422,4.44252)"
1598,1598000,6,2019-12-02 23:27:08.000000,,"(51.2195,4.41169)"
1599,1599000,6,2019-09-21 13:32:45.000000,,"(51.2046,4.41057)"
1600,1600000,6,2020-01-25 13:54:55.000000,,"(51.2069,4.43013)"
1601,1601000,6,2023-05-27 16:48:58.000000,,"(51.219,4.40405)"
1602,1602000,6,2019-09-21 07:51:49.000000,3077,"(51.2318,4.42699)"
1603,1603000,6,2019-12-16 05:11:11.000000,,"(51.2195,4.41169)"
1604,1604000,6,2020-03-04 18:55:50.000000,,"(51.1971,4.4103)"
1605,1605000,6,2020-02-14 11:42:47.000000,,"(51.2187,4.40066)"
1606,1606000,6,2019-11-11 14:47:09.000000,,"(51.2216,4.4005)"
1607,1607000,6,2019-10-19 23:39:55.000000,,"(51.2038,4.42077)"
1608,1608000,6,2019-10-13 11:12:21.000000,,"(51.2104,4.38767)"
1609,1609000,6,2019-09-21 00:49:30.000000,3326,"(51.1925,4.42158)"
1610,1610000,6,2019-10-15 04:34:41.000000,,"(51.2241,4.43214)"
1611,1611000,6,2020-07-16 17:18:02.000000,,"(51.2305,4.40769)"
1612,1612000,6,2019-09-22 11:05:36.000000,,"(51.1968,4.39632)"
1613,1613000,6,2019-11-17 12:44:33.000000,,"(51.1999,4.41879)"
1614,1614000,6,2019-09-30 03:29:25.000000,,"(51.2058,4.39879)"
1615,1615000,6,2022-07-23 02:19:55.000000,,"(51.2187,4.40066)"
1616,1616000,6,2019-12-02 00:23:16.000000,,"(51.2182,4.41238)"
1617,1617000,6,2020-01-05 16:30:16.000000,,"(51.2182,4.41238)"
1618,1618000,6,2020-09-07 04:11:24.000000,,"(51.2142,4.4162)"
1619,1619000,6,2019-11-07 04:11:17.000000,,"(51.1994,4.39013)"
1620,1620000,6,2019-10-03 04:27:56.000000,,"(51.2148,4.39632)"
1621,1621000,6,2020-01-14 01:17:33.000000,,"(51.2054,4.41352)"
1622,1622000,6,2019-11-16 01:59:19.000000,,"(51.2243,4.39907)"
1623,1623000,6,2021-05-12 15:53:17.000000,,"(51.2177,4.42075)"
1624,1624000,6,2019-09-21 17:55:26.000000,,"(51.2171,4.40888)"
1625,1625000,6,2020-07-09 15:23:13.000000,,"(51.2104,4.38767)"
1626,1626000,6,2023-03-09 17:54:10.000000,,"(51.2182,4.41238)"
1627,1627000,6,2023-08-28 18:26:06.000000,90,"(51.2187,4.40066)"
1628,1628000,6,2019-10-06 14:03:44.000000,,"(51.1968,4.40579)"
1629,1629000,6,2019-09-28 01:50:28.000000,581,"(51.2297,4.40572)"
1630,1630000,6,2023-09-07 08:08:22.000000,108,"(51.2104,4.38767)"
1631,1631000,6,2019-11-14 06:13:42.000000,,"(51.1994,4.39013)"
1632,1632000,6,2019-10-01 07:38:08.000000,3067,"(51.2318,4.42699)"
1633,1633000,6,2020-06-30 18:45:51.000000,,"(51.2276,4.43921)"
1634,1634000,6,2019-11-14 20:49:12.000000,,"(51.2216,4.4005)"
1635,1635000,6,2021-08-06 13:12:33.000000,,"(51.2125,4.40924)"
1636,1636000,6,2019-10-06 08:57:54.000000,,"(51.2078,4.39439)"
1637,1637000,6,2019-10-06 16:17:50.000000,,"(51.2215,4.40869)"
1638,1638000,6,2019-10-22 01:24:59.000000,,"(51.2101,4.41739)"
1639,1639000,6,2020-12-24 08:26:25.000000,,"(51.2016,4.42358)"
1640,1640000,6,2020-04-29 13:19:46.000000,,"(51.2177,4.42075)"
1641,1641000,6,2019-10-15 01:33:10.000000,,"(51.2182,4.41238)"
1642,1642000,6,2019-09-28 23:21:46.000000,,"(51.2179,4.41777)"
1643,1643000,6,2020-08-03 18:44:13.000000,,"(51.1968,4.39632)"
1644,1644000,6,2022-11-13 16:51:59.000000,,"(51.2187,4.40066)"
1645,1645000,6,2020-02-07 16:11:03.000000,,"(51.2177,4.42075)"
1646,1646000,6,2019-11-14 11:20:02.000000,,"(51.2058,4.41837)"
1647,1647000,6,2019-10-27 02:05:22.000000,,"(51.2273,4.4307)"
1648,1648000,6,2019-10-01 05:29:15.000000,2744,"(51.2251,4.41206)"
1649,1649000,6,2021-07-02 22:22:33.000000,,"(51.2187,4.40066)"
1650,1650000,6,2019-11-15 20:03:45.000000,,"(51.2023,4.41208)"
1651,1651000,6,2023-01-05 21:31:08.000000,,"(51.219,4.40405)"
1652,1652000,6,2019-12-05 05:19:08.000000,,"(51.211,4.39035)"
1653,1653000,6,2019-10-07 09:20:02.000000,,"(51.211,4.39035)"
1654,1654000,6,2023-09-15 04:15:41.000000,7110,"(51.1875,4.36355)"
1655,1655000,6,2020-06-07 13:46:21.000000,290,"(51.2279,4.37864)"
1656,1656000,6,2023-09-10 02:55:04.000000,1601,"(51.1926,4.42151)"
1657,1657000,6,2020-01-18 21:53:06.000000,,"(51.211,4.40724)"
1658,1658000,6,2021-12-31 07:58:27.000000,,"(51.2281,4.409)"
1659,1659000,6,2020-07-11 13:06:31.000000,,"(51.219,4.40405)"
1660,1660000,6,2021-12-26 07:36:24.000000,,"(51.1968,4.39632)"
1661,1661000,6,2019-10-17 05:46:02.000000,,"(51.1931,4.408)"
1662,1662000,6,2023-09-15 12:12:43.000000,918,"(51.2103,4.39686)"
1663,1663000,6,2019-11-22 18:52:43.000000,,"(51.211,4.39035)"
1664,1664000,6,2023-08-16 17:14:53.000000,18,"(51.2281,4.409)"
1665,1665000,6,2019-11-14 18:08:36.000000,,"(51.2104,4.38767)"
1666,1666000,6,2019-09-28 08:04:36.000000,567,"(51.2311,4.41267)"
1667,1667000,6,2019-12-06 18:29:33.000000,,"(51.2078,4.39439)"
1668,1668000,6,2019-10-26 21:31:30.000000,,"(51.1968,4.39632)"
1669,1669000,6,2020-03-29 19:34:19.000000,,"(51.2187,4.40066)"
1670,1670000,6,2019-11-15 08:04:38.000000,,"(51.2237,4.40297)"
1671,1671000,6,2019-11-01 20:25:53.000000,,"(51.2134,4.41328)"
1672,1672000,6,2019-10-02 17:37:11.000000,,"(51.211,4.39035)"
1673,1673000,6,2021-02-23 05:57:17.000000,,"(51.2036,4.41518)"
1674,1674000,6,2020-02-03 07:18:03.000000,,"(51.1968,4.40579)"
1675,1675000,6,2019-12-22 06:07:18.000000,,"(51.2333,4.40311)"
1676,1676000,6,2023-09-04 12:32:28.000000,3024,"(51.2299,4.41942)"
1677,1677000,6,2020-04-17 00:51:02.000000,,"(51.2187,4.40066)"
1678,1678000,6,2023-08-28 15:45:52.000000,6839,"(51.1692,4.36344)"
1679,1679000,6,2021-04-29 19:39:51.000000,,"(51.2104,4.38767)"
1680,1680000,6,2023-09-12 13:19:23.000000,5831,"(51.1825,4.3854)"
1681,1681000,6,2020-02-08 14:19:24.000000,,"(51.2135,4.40496)"
1682,1682000,6,2019-10-18 11:59:02.000000,,"(51.2219,4.41289)"
1683,1683000,6,2019-09-23 01:51:04.000000,,"(51.2047,4.39625)"
1684,1684000,6,2023-09-13 23:30:36.000000,7144,"(51.1772,4.37486)"
1685,1685000,6,2021-03-04 22:51:17.000000,,"(51.2155,4.42551)"
1686,1686000,6,2019-10-26 11:17:09.000000,,"(51.1984,4.4022)"
1687,1687000,6,2023-09-10 15:57:03.000000,1674,"(51.1971,4.4103)"
1688,1688000,6,2019-10-05 23:04:15.000000,,"(51.2273,4.4307)"
1689,1689000,6,2019-09-30 20:02:11.000000,,"(51.2217,4.42071)"
1690,1690000,6,2019-09-29 07:47:55.000000,,"(51.2221,4.43375)"
1691,1691000,6,2019-09-21 15:26:28.000000,1466,"(51.2134,4.41328)"
1692,1692000,6,2019-12-20 23:03:10.000000,,"(51.2046,4.41057)"
1693,1693000,6,2019-09-23 15:27:54.000000,1715,"(51.1999,4.41879)"
1694,1694000,6,2019-11-24 06:48:28.000000,,"(51.2058,4.39879)"
1695,1695000,7,2020-04-30 12:39:21.000000,,"(51.2008,4.39421)"
1696,1696000,7,2023-09-14 15:48:34.000000,2519,"(51.2183,4.41409)"
1697,1697000,7,2023-07-13 06:39:46.000000,,"(51.2069,4.43013)"
1698,1698000,7,2019-10-26 12:49:31.000000,2036,"(51.2088,4.40834)"
1699,1699000,7,2020-02-09 07:15:42.000000,,"(51.1971,4.4103)"
1700,1700000,7,2019-09-30 15:25:41.000000,,"(51.2273,4.4307)"
1701,1701000,7,2023-09-12 17:31:38.000000,7002,"(51.1751,4.43013)"
1702,1702000,7,2020-01-21 23:19:28.000000,,"(51.2069,4.43013)"
1703,1703000,7,2020-02-06 16:43:39.000000,,"(51.2195,4.41169)"
1704,1704000,7,2019-09-21 05:13:42.000000,3434,"(51.2033,4.3889)"
1705,1705000,7,2019-11-09 16:20:56.000000,,"(51.226,4.42343)"
1706,1706000,7,2019-10-22 04:38:21.000000,,"(51.2195,4.41169)"
1707,1707000,7,2020-09-26 02:08:31.000000,,"(51.2333,4.40311)"
1708,1708000,7,2019-09-29 20:05:14.000000,,"(51.2078,4.39439)"
1709,1709000,7,2023-09-11 10:58:25.000000,971,"(51.2204,4.37858)"
1710,1710000,7,2019-10-02 01:33:38.000000,,"(51.2179,4.41777)"
1711,1711000,7,2020-01-06 21:25:11.000000,,"(51.2165,4.39375)"
1712,1712000,7,2020-04-12 06:36:56.000000,,"(51.2182,4.40617)"
1713,1713000,7,2019-12-13 12:51:26.000000,,"(51.2047,4.39625)"
1714,1714000,7,2019-10-01 16:23:05.000000,2400,"(51.2164,4.40598)"
1715,1715000,7,2019-09-21 03:18:54.000000,4388,"(51.2288,4.47866)"
1716,1716000,7,2020-11-04 11:02:22.000000,,"(51.2142,4.4162)"
1717,1717000,7,2023-09-09 15:54:42.000000,6264,"(51.1941,4.39304)"
1718,1718000,7,2019-12-17 16:08:34.000000,,"(51.2012,4.40224)"
1719,1719000,7,2019-11-18 14:44:25.000000,,"(51.2177,4.42075)"
1720,1720000,7,2021-03-13 13:10:44.000000,,"(51.2314,4.40357)"
1721,1721000,7,2019-09-21 04:19:57.000000,4620,"(51.2176,4.48212)"
1722,1722000,7,2023-09-09 17:51:14.000000,3419,"(51.2055,4.39933)"
1723,1723000,7,2021-01-29 06:31:14.000000,,"(51.2088,4.40834)"
1724,1724000,7,2019-10-30 11:51:53.000000,,"(51.2221,4.40467)"
1725,1725000,7,2019-10-17 21:21:22.000000,4060,"(51.2333,4.41391)"
1726,1726000,7,2019-10-08 05:58:38.000000,,"(51.2281,4.409)"
1727,1727000,7,2019-09-29 16:39:17.000000,,"(51.2036,4.41518)"
1728,1728000,7,2019-10-23 16:32:12.000000,,"(51.2099,4.42248)"
1729,1729000,7,2020-02-25 08:55:23.000000,,"(51.2177,4.42075)"
1730,1730000,7,2019-10-18 17:44:50.000000,,"(51.2216,4.40268)"
1731,1731000,7,2019-09-21 04:19:16.000000,4622,"(51.2176,4.48212)"
1732,1732000,7,2023-09-11 13:49:58.000000,2862,"(51.2262,4.40961)"
1733,1733000,7,2019-10-07 14:35:26.000000,,"(51.209,4.43266)"
1734,1734000,7,2023-08-07 06:45:09.000000,,"(51.2036,4.41518)"
1735,1735000,7,2019-09-22 05:31:16.000000,2220,"(51.213,4.42176)"
1736,1736000,7,2019-10-04 08:04:20.000000,,"(51.2272,4.42228)"
1737,1737000,7,2020-11-21 01:27:06.000000,,"(51.2215,4.40869)"
1738,1738000,7,2019-09-29 15:22:23.000000,140,"(51.1994,4.39013)"
1739,1739000,7,2019-10-09 14:36:11.000000,,"(51.2008,4.39808)"
1740,1740000,7,2020-10-02 05:15:54.000000,,"(51.2141,4.39792)"
1741,1741000,7,2019-10-20 23:34:43.000000,,"(51.2221,4.41835)"
1742,1742000,7,2020-06-11 19:16:29.000000,,"(51.2187,4.40066)"
1743,1743000,7,2019-12-09 23:23:55.000000,,"(51.2171,4.39924)"
1744,1744000,7,2023-08-09 20:11:06.000000,1043,"(51.2016,4.42358)"
1745,1745000,7,2021-11-21 06:11:08.000000,,"(51.2165,4.39375)"
1746,1746000,7,2019-12-21 05:44:52.000000,,"(51.2038,4.42077)"
1747,1747000,7,2019-10-04 00:07:03.000000,,"(51.2101,4.41739)"
1748,1748000,7,2019-11-05 21:15:25.000000,,"(51.2171,4.39924)"
1749,1749000,7,2019-09-21 17:55:19.000000,2421,"(51.2171,4.40888)"
1750,1750000,7,2021-11-28 04:07:40.000000,,"(51.2187,4.40066)"
1751,1751000,7,2019-10-07 22:50:57.000000,,"(51.2273,4.4307)"
1752,1752000,7,2021-06-04 03:19:29.000000,,"(51.2047,4.39625)"
1753,1753000,7,2021-01-27 01:06:35.000000,,"(51.2272,4.42228)"
1754,1754000,7,2023-01-05 15:23:03.000000,,"(51.219,4.40405)"
1755,1755000,7,2022-05-16 19:14:50.000000,,"(51.1938,4.40228)"
1756,1756000,7,2021-07-22 04:30:39.000000,,"(51.2229,4.40622)"
1757,1757000,7,2019-10-23 22:40:41.000000,,"(51.2036,4.41518)"
1758,1758000,7,2023-09-13 12:55:45.000000,3203,"(51.1938,4.40228)"
1759,1759000,7,2021-09-15 06:14:32.000000,,"(51.2216,4.4005)"
1760,1760000,7,2019-10-16 16:41:21.000000,,"(51.1984,4.4022)"
1761,1761000,7,2019-12-04 23:18:49.000000,,"(51.228,4.40221)"
1762,1762000,7,2019-12-21 11:44:59.000000,,"(51.2195,4.41169)"
1763,1763000,7,2020-05-17 00:31:22.000000,,"(51.2281,4.409)"
1764,1764000,7,2019-12-14 14:10:52.000000,,"(51.2216,4.4005)"
1765,1765000,7,2019-10-24 10:59:16.000000,,"(51.2174,4.42002)"
1766,1766000,7,2020-04-17 22:14:28.000000,,"(51.2281,4.409)"
1767,1767000,7,2019-10-03 07:54:39.000000,,"(51.2294,4.41127)"
1768,1768000,7,2020-02-11 13:37:52.000000,,"(51.2165,4.39375)"
1769,1769000,7,2021-12-02 17:27:43.000000,,"(51.2177,4.42075)"
1770,1770000,7,2019-10-12 21:13:10.000000,,"(51.1985,4.39071)"
1771,1771000,7,2020-01-11 10:37:55.000000,,"(51.2179,4.41777)"
1772,1772000,7,2019-11-02 18:18:54.000000,,"(51.2054,4.41352)"
1773,1773000,7,2021-03-05 07:08:55.000000,,"(51.1985,4.39071)"
1774,1774000,7,2020-05-19 20:56:47.000000,,"(51.2058,4.41837)"
1775,1775000,7,2023-09-12 17:05:48.000000,2790,"(51.2254,4.4184)"
1776,1776000,7,2019-10-09 05:10:22.000000,,"(51.1971,4.4103)"
1777,1777000,7,2019-09-22 10:19:40.000000,,"(51.2078,4.39439)"
1778,1778000,7,2021-02-27 18:58:42.000000,,"(51.2062,4.38336)"
1779,1779000,7,2020-01-18 19:14:14.000000,,"(51.2221,4.43375)"
1780,1780000,7,2019-11-14 05:29:04.000000,,"(51.2294,4.41127)"
1781,1781000,7,2023-09-09 18:06:09.000000,5724,"(51.1653,4.3939)"
1782,1782000,7,2019-11-06 03:23:26.000000,1679,"(51.1985,4.39071)"
1783,1783000,7,2019-10-29 13:20:33.000000,,"(51.2135,4.40496)"
1784,1784000,7,2019-12-08 17:18:43.000000,,"(51.228,4.41899)"
1785,1785000,7,2019-11-06 06:25:24.000000,,"(51.2221,4.43375)"
1786,1786000,7,2023-09-15 18:59:38.000000,7344,"(51.1675,4.38542)"
1787,1787000,7,2019-10-05 09:37:53.000000,,"(51.2034,4.39221)"
1788,1788000,7,2020-01-21 03:37:18.000000,,"(51.2045,4.40477)"
1789,1789000,7,2020-08-02 17:17:47.000000,,"(51.2141,4.39792)"
1790,1790000,7,2019-10-11 01:21:13.000000,,"(51.2047,4.38766)"
1791,1791000,7,2019-09-30 22:10:44.000000,,"(51.2153,4.41198)"
1792,1792000,7,2023-09-11 15:09:59.000000,2934,"(51.2269,4.40543)"
1793,1793000,7,2020-10-11 16:54:35.000000,,"(51.2281,4.409)"
1794,1794000,7,2021-08-01 06:48:16.000000,,"(51.2314,4.40357)"
1795,1795000,7,2023-09-14 13:03:13.000000,2969,"(51.2281,4.40573)"
1796,1796000,7,2019-10-18 13:41:58.000000,,"(51.2018,4.40607)"
1797,1797000,7,2023-09-12 16:11:22.000000,1962,"(51.2077,4.39846)"
1798,1798000,7,2019-11-07 05:05:14.000000,,"(51.2058,4.41837)"
1799,1799000,7,2020-07-26 04:49:58.000000,,"(51.2008,4.39808)"
1800,1800000,7,2019-11-01 15:02:30.000000,1449,"(51.2058,4.39879)"
1801,1801000,7,2019-12-04 13:53:13.000000,,"(51.2165,4.39375)"
1802,1802000,7,2020-04-13 06:07:34.000000,,"(51.2354,4.4271)"
1803,1803000,7,2019-09-29 01:47:16.000000,,"(51.2177,4.42075)"
1804,1804000,7,2019-12-01 11:07:07.000000,,"(51.2038,4.42077)"
1805,1805000,7,2019-09-21 05:13:32.000000,3431,"(51.2033,4.3889)"
1806,1806000,7,2023-09-06 10:50:27.000000,6948,"(51.1817,4.35806)"
1807,1807000,7,2019-10-11 08:35:53.000000,,"(51.2186,4.43056)"
